,EMP,EMP_S,EMPSZFI,EMPSZFI_TTL,ETH_GROUP,ETH_GROUP_TTL,FIRMPDEMP,FIRMPDEMP_S,GEO_ID,GEO_TTL,GEOTYPE,MSA,NAICS2012,NAICS2012_TTL,PAYANN,PAYANN_S,RACE_GROUP,RACE_GROUP_TTL,RCPPDEMP,RCPPDEMP_S,RCPSZFI,RCPSZFI_TTL,SEX,SEX_TTL,ST,VET_GROUP,VET_GROUP_TTL,YEAR,YIBSZFI,YIBSZFI_TTL,us
5963,14683,5.2,001,All firms,001,All firms,4079,8.2,0100000US,United States,01,00000,48-49,Transportation and warehousing,322780,7.3,00,All firms,0,0.0,525,"Firms with sales/receipts of $250,000 to $499,999",002,Female-owned,00,001,All firms,2014,001,All firms,00
5964,21122,11.7,001,All firms,001,All firms,3701,10.9,0100000US,United States,01,00000,48-49,Transportation and warehousing,611187,12.1,00,All firms,0,0.0,531,"Firms with sales/receipts of $500,000 to $999,999",002,Female-owned,00,001,All firms,2014,001,All firms,00
5965,206985,9.2,001,All firms,001,All firms,7140,8.6,0100000US,United States,01,00000,48-49,Transportation and warehousing,8006486,11.1,00,All firms,0,0.0,532,"Firms with sales/receipts of $1,000,000 or more",002,Female-owned,00,001,All firms,2014,001,All firms,00
5966,0,0.0,611,Firms with no employees,001,All firms,2284,16.7,0100000US,United States,01,00000,48-49,Transportation and warehousing,43942,25.8,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
5967,23181,7.7,612,Firms with 1 to 4 employees,001,All firms,12012,6.9,0100000US,United States,01,00000,48-49,Transportation and warehousing,691883,11.1,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
5968,27581,7.3,620,Firms with 5 to 9 employees,001,All firms,4279,6.9,0100000US,United States,01,00000,48-49,Transportation and warehousing,884620,10.2,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
5969,38202,11.7,630,Firms with 10 to 19 employees,001,All firms,2894,11.0,0100000US,United States,01,00000,48-49,Transportation and warehousing,1355471,14.1,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
5970,43550,14.1,641,Firms with 20 to 49 employees,001,All firms,1546,12.9,0100000US,United States,01,00000,48-49,Transportation and warehousing,1807136,20.1,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
5971,25874,26.6,642,Firms with 50 to 99 employees,001,All firms,395,27.7,0100000US,United States,01,00000,48-49,Transportation and warehousing,840410,33.0,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
5972,28651,47.4,651,Firms with 100 to 249 employees,001,All firms,205,50.4,0100000US,United States,01,00000,48-49,Transportation and warehousing,1153091,50.3,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
5973,0,0.0,652,Firms with 250 to 499 employees,001,All firms,68,61.0,0100000US,United States,01,00000,48-49,Transportation and warehousing,0,0.0,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
5974,50112,5.4,657,Firms with 500 employees or more,001,All firms,88,47.1,0100000US,United States,01,00000,48-49,Transportation and warehousing,1829320,5.4,00,All firms,0,0.0,001,All firms,002,Female-owned,00,001,All firms,2014,001,All firms,00
5975,1615258,3.7,001,All firms,001,All firms,114182,1.0,0100000US,United States,01,00000,48-49,Transportation and warehousing,71532008,5.6,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
5976,44648,13.3,001,All firms,001,All firms,13272,3.5,0100000US,United States,01,00000,48-49,Transportation and warehousing,1802122,20.6,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,311,Firms with less than 2 years in business,00
5977,104249,9.7,001,All firms,001,All firms,19931,4.2,0100000US,United States,01,00000,48-49,Transportation and warehousing,5052193,39.3,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,318,Firms with 2 to 3 years in business,00
5978,66495,11.3,001,All firms,001,All firms,11232,7.4,0100000US,United States,01,00000,48-49,Transportation and warehousing,2435025,11.5,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,319,Firms with 4 to 5 years in business,00
5979,188869,10.6,001,All firms,001,All firms,25679,3.6,0100000US,United States,01,00000,48-49,Transportation and warehousing,7699383,16.0,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,321,Firms with 6 to 10 years in business,00
5980,631311,9.3,001,All firms,001,All firms,40404,2.8,0100000US,United States,01,00000,48-49,Transportation and warehousing,26294222,11.9,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,322,Firms with 11 to 15 years in business,00
5981,579686,6.0,001,All firms,001,All firms,3664,7.1,0100000US,United States,01,00000,48-49,Transportation and warehousing,28249063,6.5,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,323,Firms with 16 or more years in business,00
5982,231011,10.1,001,All firms,001,All firms,12630,5.8,0100000US,United States,01,00000,48-49,Transportation and warehousing,10642845,11.0,00,All firms,0,0.0,001,All firms,003,Male-owned,00,002,Veteran-owned,2014,001,All firms,00
5983,28759,27.1,001,All firms,001,All firms,1594,19.0,0100000US,United States,01,00000,48-49,Transportation and warehousing,1177189,26.2,00,All firms,0,0.0,001,All firms,003,Male-owned,00,003,Equally veteran-/nonveteran-owned,2014,001,All firms,00
5984,1355488,5.8,001,All firms,001,All firms,99958,1.1,0100000US,United States,01,00000,48-49,Transportation and warehousing,59711975,8.5,00,All firms,0,0.0,001,All firms,003,Male-owned,00,004,Nonveteran-owned,2014,001,All firms,00
5985,123190,8.6,001,All firms,020,Hispanic,12531,4.7,0100000US,United States,01,00000,48-49,Transportation and warehousing,4719352,10.4,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
5986,2132,36.8,001,All firms,028,Equally Hispanic/non-Hispanic,400,25.1,0100000US,United States,01,00000,48-49,Transportation and warehousing,81924,51.6,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
5987,1489936,3.8,001,All firms,029,Non-Hispanic,101252,1.1,0100000US,United States,01,00000,48-49,Transportation and warehousing,66730733,5.6,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
5988,1315,18.1,001,All firms,001,All firms,1749,9.6,0100000US,United States,01,00000,48-49,Transportation and warehousing,35770,46.7,00,All firms,0,0.0,510,"Firms with sales/receipts of less than $10,000",003,Male-owned,00,001,All firms,2014,001,All firms,00
5989,8054,11.7,001,All firms,001,All firms,7244,8.0,0100000US,United States,01,00000,48-49,Transportation and warehousing,112265,29.8,00,All firms,0,0.0,520,"Firms with sales/receipts of $10,000 to $49,999",003,Male-owned,00,001,All firms,2014,001,All firms,00
5990,12146,11.6,001,All firms,001,All firms,10277,6.8,0100000US,United States,01,00000,48-49,Transportation and warehousing,173598,9.7,00,All firms,0,0.0,522,"Firms with sales/receipts of $50,000 to $99,999",003,Male-owned,00,001,All firms,2014,001,All firms,00
5991,40663,5.1,001,All firms,001,All firms,25418,4.3,0100000US,United States,01,00000,48-49,Transportation and warehousing,857470,5.0,00,All firms,0,0.0,523,"Firms with sales/receipts of $100,000 to $249,999",003,Male-owned,00,001,All firms,2014,001,All firms,00
5992,61999,5.9,001,All firms,001,All firms,19742,3.6,0100000US,United States,01,00000,48-49,Transportation and warehousing,1598513,5.0,00,All firms,0,0.0,525,"Firms with sales/receipts of $250,000 to $499,999",003,Male-owned,00,001,All firms,2014,001,All firms,00
5993,101756,5.5,001,All firms,001,All firms,17513,5.6,0100000US,United States,01,00000,48-49,Transportation and warehousing,3137633,6.1,00,All firms,0,0.0,531,"Firms with sales/receipts of $500,000 to $999,999",003,Male-owned,00,001,All firms,2014,001,All firms,00
5994,1389325,4.4,001,All firms,001,All firms,32239,3.2,0100000US,United States,01,00000,48-49,Transportation and warehousing,65616759,6.1,00,All firms,0,0.0,532,"Firms with sales/receipts of $1,000,000 or more",003,Male-owned,00,001,All firms,2014,001,All firms,00
5995,0,0.0,611,Firms with no employees,001,All firms,12385,4.2,0100000US,United States,01,00000,48-49,Transportation and warehousing,431358,7.7,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
5996,111464,1.6,612,Firms with 1 to 4 employees,001,All firms,61063,1.4,0100000US,United States,01,00000,48-49,Transportation and warehousing,3565756,4.3,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
5997,107256,5.5,620,Firms with 5 to 9 employees,001,All firms,16341,5.3,0100000US,United States,01,00000,48-49,Transportation and warehousing,3948918,6.5,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
5998,157419,6.2,630,Firms with 10 to 19 employees,001,All firms,11645,6.7,0100000US,United States,01,00000,48-49,Transportation and warehousing,6099627,7.0,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
5999,217438,8.3,641,Firms with 20 to 49 employees,001,All firms,7222,7.2,0100000US,United States,01,00000,48-49,Transportation and warehousing,8966963,7.5,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
6000,155122,19.7,642,Firms with 50 to 99 employees,001,All firms,2421,18.1,0100000US,United States,01,00000,48-49,Transportation and warehousing,6291835,17.7,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
6001,213211,12.0,651,Firms with 100 to 249 employees,001,All firms,1739,7.8,0100000US,United States,01,00000,48-49,Transportation and warehousing,9493277,13.9,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
6002,147035,34.1,652,Firms with 250 to 499 employees,001,All firms,630,22.6,0100000US,United States,01,00000,48-49,Transportation and warehousing,6951302,39.2,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
6003,506312,11.4,657,Firms with 500 employees or more,001,All firms,736,14.8,0100000US,United States,01,00000,48-49,Transportation and warehousing,25782972,15.8,00,All firms,0,0.0,001,All firms,003,Male-owned,00,001,All firms,2014,001,All firms,00
6004,175266,12.7,001,All firms,001,All firms,28082,3.8,0100000US,United States,01,00000,48-49,Transportation and warehousing,6349903,13.8,00,All firms,0,0.0,001,All firms,004,Equally male-/female-owned,00,001,All firms,2014,001,All firms,00
6005,8326,23.3,001,All firms,001,All firms,2585,13.5,0100000US,United States,01,00000,48-49,Transportation and warehousing,325933,35.4,00,All firms,0,0.0,001,All firms,004,Equally male-/female-owned,00,001,All firms,2014,311,Firms with less than 2 years in business,00
6006,13789,16.6,001,All firms,001,All firms,4436,6.3,0100000US,United States,01,00000,48-49,Transportation and warehousing,435264,16.8,00,All firms,0,0.0,001,All firms,004,Equally male-/female-owned,00,001,All firms,2014,318,Firms with 2 to 3 years in business,00
6007,14281,18.1,001,All firms,001,All firms,2836,10.2,0100000US,United States,01,00000,48-49,Transportation and warehousing,495873,21.2,00,All firms,0,0.0,001,All firms,004,Equally male-/female-owned,00,001,All firms,2014,319,Firms with 4 to 5 years in business,00
6008,28055,16.0,001,All firms,001,All firms,6419,7.5,0100000US,United States,01,00000,48-49,Transportation and warehousing,966263,10.8,00,All firms,0,0.0,001,All firms,004,Equally male-/female-owned,00,001,All firms,2014,321,Firms with 6 to 10 years in business,00
6009,102542,17.7,001,All firms,001,All firms,11228,4.1,0100000US,United States,01,00000,48-49,Transportation and warehousing,3802178,19.0,00,All firms,0,0.0,001,All firms,004,Equally male-/female-owned,00,001,All firms,2014,322,Firms with 11 to 15 years in business,00
6010,8273,22.3,001,All firms,001,All firms,579,23.6,0100000US,United States,01,00000,48-49,Transportation and warehousing,324393,22.2,00,All firms,0,0.0,001,All firms,004,Equally male-/female-owned,00,001,All firms,2014,323,Firms with 16 or more years in business,00
6011,0,0.0,001,All firms,001,All firms,90,61.0,0100000US,United States,01,00000,48-49,Transportation and warehousing,0,0.0,00,All firms,0,0.0,001,All firms,004,Equally male-/female-owned,00,002,Veteran-owned,2014,001,All firms,00
6012,29366,19.3,001,All firms,001,All firms,5267,7.3,0100000US,United States,01,00000,48-49,Transportation and warehousing,973307,17.7,00,All firms,0,0.0,001,All firms,004,Equally male-/female-owned,00,003,Equally veteran-/nonveteran-owned,2014,001,All firms,00
6013,145692,12.7,001,All firms,001,All firms,22725,3.6,0100000US,United States,01,00000,48-49,Transportation and warehousing,5370236,14.3,00,All firms,0,0.0,001,All firms,004,Equally male-/female-owned,00,004,Nonveteran-owned,2014,001,All firms,00
6014,13304,31.8,001,All firms,020,Hispanic,2082,10.8,0100000US,United States,01,00000,48-49,Transportation and warehousing,466767,26.9,00,All firms,0,0.0,001,All firms,004,Equally male-/female-owned,00,001,All firms,2014,001,All firms,00
6015,5521,16.3,001,All firms,028,Equally Hispanic/non-Hispanic,1092,13.6,0100000US,United States,01,00000,48-49,Transportation and warehousing,196142,29.6,00,All firms,0,0.0,001,All firms,004,Equally male-/female-owned,00,001,All firms,2014,001,All firms,00
6016,156441,14.0,001,All firms,029,Non-Hispanic,24908,3.9,0100000US,United States,01,00000,48-49,Transportation and warehousing,5686994,14.4,00,All firms,0,0.0,001,All firms,004,Equally male-/female-owned,00,001,All firms,2014,001,All firms,00
6017,2025,83.1,001,All firms,001,All firms,541,19.3,0100000US,United States,01,00000,48-49,Transportation and warehousing,59830,102.8,00,All firms,0,0.0,510,"Firms with sales/receipts of less than $10,000",004,Equally male-/female-owned,00,001,All firms,2014,001,All firms,00
6018,1352,20.5,001,All firms,001,All firms,1637,16.8,0100000US,United States,01,00000,48-49,Transportation and warehousing,15325,27.9,00,All firms,0,0.0,520,"Firms with sales/receipts of $10,000 to $49,999",004,Equally male-/female-owned,00,001,All firms,2014,001,All firms,00
6019,3685,30.8,001,All firms,001,All firms,2432,12.0,0100000US,United States,01,00000,48-49,Transportation and warehousing,157722,81.9,00,All firms,0,0.0,522,"Firms with sales/receipts of $50,000 to $99,999",004,Equally male-/female-owned,00,001,All firms,2014,001,All firms,00
6020,11459,8.3,001,All firms,001,All firms,6933,3.1,0100000US,United States,01,00000,48-49,Transportation and warehousing,249987,6.3,00,All firms,0,0.0,523,"Firms with sales/receipts of $100,000 to $249,999",004,Equally male-/female-owned,00,001,All firms,2014,001,All firms,00
6021,15672,11.6,001,All firms,001,All firms,5553,6.6,0100000US,United States,01,00000,48-49,Transportation and warehousing,406101,8.4,00,All firms,0,0.0,525,"Firms with sales/receipts of $250,000 to $499,999",004,Equally male-/female-owned,00,001,All firms,2014,001,All firms,00
6022,0,0.0,001,All firms,028,Equally Hispanic/non-Hispanic,48,86.8,0100000US,United States,01,00000,48-49,Transportation and warehousing,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,001,All firms,2014,323,Firms with 16 or more years in business,00
6023,0,0.0,001,All firms,028,Equally Hispanic/non-Hispanic,0,0.0,0100000US,United States,01,00000,48-49,Transportation and warehousing,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,002,Veteran-owned,2014,001,All firms,00
6024,0,0.0,001,All firms,028,Equally Hispanic/non-Hispanic,263,42.7,0100000US,United States,01,00000,48-49,Transportation and warehousing,0,0.0,00,All firms,0,0.0,001,All firms,001,All firms,00,003,Equally veteran-/nonveteran-owned,2014,001,All firms,00
